date,ntot,nNO,nSE,nFI
19530107,1334,199,175,6
19530108,1333,199,173,6
19530109,1334,199,174,6
19530110,1333,199,174,6
19530111,1329,199,174,6
19530112,1329,199,172,6
19530113,1329,199,174,6
19530114,1334,199,174,6
19530115,1333,199,173,6
19530116,1333,199,175,6
19530117,1330,199,175,6
19530118,1333,199,176,6
19530119,1335,199,177,6
19530120,1336,199,176,6
19530121,1335,199,176,6
19530122,1334,199,176,6
19530123,1333,199,176,6
19530124,1335,199,176,6
19530125,1335,199,175,6
19530126,1333,199,173,6
19530127,1335,199,177,6
19530128,1330,199,177,6
19530129,1332,199,175,6
19530130,1334,199,177,6
19530131,1334,199,177,6
19530201,1332,199,176,6
19530202,1336,199,178,6
19530203,1337,199,178,6
19530204,1333,199,178,6
19530205,1336,199,179,6
19530206,1337,199,179,6
19530207,1336,199,178,6
19530208,1334,199,178,6
19530209,1335,199,179,6
19530210,1335,199,178,6
19530211,1338,199,179,6
19530212,1335,199,179,6
19530213,1333,199,179,6
19530214,1335,199,177,6
19530215,1332,199,176,6
19530216,1338,199,179,6
19530217,1334,199,177,6
19530218,1336,199,177,6
19530219,1331,199,176,6
19530220,1335,199,179,6
19530221,1333,199,176,6
19530222,1329,199,174,6
19530223,1334,199,175,6
19530224,1334,199,176,6
19530225,1335,199,178,6
19530226,1334,199,178,6
19530227,1334,199,179,6
19530228,1335,199,178,6
19530301,1338,199,178,6
19530302,1339,199,178,6
19530303,1337,199,179,6
19530304,1340,199,177,6
19530305,1340,199,178,6
19530306,1343,199,179,6
19530307,1341,199,179,6
19530308,1343,199,179,6
19530309,1341,199,179,6
19530310,1341,199,178,6
19530311,1341,199,178,6
19530312,1341,199,179,6
19530313,1338,199,176,6
19530314,1336,199,178,6
19530315,1340,199,178,6
19530316,1340,199,179,6
19530317,1338,199,177,6
19530318,1341,199,178,6
19530319,1338,199,178,6
19530320,1341,199,177,6
19530321,1340,199,178,6
19530322,1338,199,178,6
19530323,1342,199,178,6
19530324,1343,199,180,6
19530325,1343,199,179,6
19530326,1338,199,178,6
19530327,1341,199,179,6
19530328,1343,199,180,6
19530329,1343,199,179,6
19530330,1341,199,179,6
19530331,1340,199,179,6
19530401,1339,199,180,6
19530402,1340,199,179,6
19530403,1343,199,181,6
19530404,1342,199,180,6
19530405,1342,199,181,6
19530406,1343,199,181,6
19530407,1338,199,181,6
19530408,1343,199,181,6
19530409,1341,199,180,6
19530410,1339,199,180,6
19530411,1340,199,180,6
19530412,1344,199,181,6
19530413,1342,199,179,6
19530414,1344,199,181,6
19530415,1343,199,181,6
19530416,1342,199,180,6
19530417,1340,199,180,6
19530418,1346,199,182,6
19530419,1343,199,180,6
19530420,1344,199,181,6
19530421,1343,199,181,6
19530422,1344,199,180,6
19530423,1343,199,181,6
19530424,1342,199,180,6
19530425,1345,199,181,6
19530426,1342,199,181,6
19530427,1340,199,180,6
19530428,1345,199,181,6
19530429,1342,199,180,6
19530430,1342,199,179,6
19530501,1342,199,180,6
19530502,1344,199,181,6
19530503,1343,199,181,6
19530504,1343,199,182,6
19530505,1346,199,182,6
19530506,1345,199,182,6
19530507,1343,199,180,6
19530508,1346,199,181,6
19530509,1344,199,180,6
19530510,1342,199,181,6
19530511,1345,199,182,6
19530512,1344,199,181,6
19530513,1341,199,179,6
19530514,1344,199,180,6
19530515,1345,199,182,6
19530516,1343,199,182,6
19530517,1344,199,181,6
19530518,1338,199,180,6
19530519,1339,199,180,6
19530520,1344,199,182,4
19530521,1344,199,180,6
19530522,1340,199,180,6
19530523,1341,199,181,6
19530524,1341,199,182,6
19530525,1341,199,181,6
19530526,1340,199,181,6
19530527,1344,199,182,6
19530528,1340,199,181,6
19530529,1341,199,182,6
19530530,1339,199,183,6
19530531,1344,199,183,6
19530601,1341,199,181,6
19530602,1345,199,181,6
19530603,1344,199,180,6
19530604,1345,199,181,6
19530605,1345,199,181,6
19530606,1341,199,181,6
19530607,1343,199,179,6
19530608,1344,199,179,6
19530609,1342,199,179,6
19530610,1340,199,179,6
19530611,1342,199,180,6
19530612,1343,199,179,6
19530613,1343,199,179,6
19530614,1345,199,180,6
19530615,1345,199,180,6
19530616,1344,199,179,6
19530617,1344,199,181,6
19530618,1344,199,179,6
19530619,1345,199,180,6
19530620,1340,199,177,6
19530621,1339,199,177,6
19530622,1340,199,176,6
19530623,1341,199,178,6
19530624,1341,199,176,6
19530625,1341,199,178,6
19530626,1340,199,177,6
19530627,1341,199,177,6
19530628,1342,199,178,6
19530629,1343,199,179,6
19530630,1345,199,181,6
19530701,1341,199,176,6
19530702,1342,200,176,6
19530703,1338,200,175,6
19530704,1341,200,176,6
19530705,1340,200,175,6
19530706,1340,200,175,6
19530707,1342,200,176,6
19530708,1342,200,176,6
19530709,1343,200,177,6
19530710,1342,200,176,6
19530711,1345,200,178,6
19530712,1343,200,178,6
19530713,1342,200,177,6
19530714,1340,200,176,6
19530715,1343,200,178,6
19530716,1343,200,178,6
19530717,1340,200,175,6
19530718,1343,200,177,6
19530719,1343,200,178,6
19530720,1341,200,178,6
19530721,1342,200,176,6
19530722,1344,200,177,6
19530723,1343,200,177,6
19530724,1345,200,178,6
19530725,1343,200,176,6
19530726,1341,200,173,6
19530727,1341,200,174,6
19530728,1342,200,175,6
19530729,1343,200,176,6
19530730,1343,200,176,6
19530731,1337,200,175,6
19530801,1340,200,174,6
19530802,1345,200,178,6
19530803,1341,200,176,6
19530804,1344,200,178,6
19530805,1344,200,177,6
19530806,1343,200,178,6
19530807,1341,200,179,6
19530808,1340,200,175,6
19530809,1340,200,176,6
19530810,1342,200,179,6
19530811,1342,200,178,6
19530812,1342,200,178,6
19530813,1344,200,179,6
19530814,1343,200,178,6
19530815,1343,200,178,6
19530816,1342,200,179,6
19530817,1343,200,180,6
19530818,1343,200,180,6
19530819,1344,200,181,6
19530820,1344,200,180,6
19530821,1347,200,181,6
19530822,1346,200,181,6
19530823,1344,200,180,6
19530824,1345,200,180,6
19530825,1342,200,178,6
19530826,1345,200,180,6
19530827,1345,200,180,6
19530828,1345,200,179,6
19530829,1348,200,181,6
19530830,1347,200,181,6
19530831,1347,200,180,6
19530901,1340,200,176,6
19530902,1348,200,180,6
19530903,1345,200,179,6
19530904,1348,200,179,6
19530905,1345,200,179,6
19530906,1347,200,178,6
19530907,1348,200,179,6
19530908,1343,200,177,6
19530909,1346,200,178,6
19530910,1348,200,179,6
19530911,1344,200,178,6
19530912,1345,200,177,6
19530913,1346,200,177,6
19530914,1344,200,176,6
19530915,1345,200,176,6
19530916,1344,200,178,6
19530917,1345,200,178,6
19530918,1345,200,178,6
19530919,1341,200,178,6
19530920,1344,200,178,6
19530921,1349,200,180,6
19530922,1347,200,180,6
19530923,1348,200,179,6
19530924,1346,200,180,6
19530925,1347,200,179,6
19530926,1347,200,180,6
19530927,1341,200,179,6
19530928,1348,200,180,6
19530929,1349,200,180,6
19530930,1347,200,179,6
19531001,1345,200,179,6
19531002,1346,200,179,6
19531003,1344,200,179,6
19531004,1343,200,178,6
19531005,1346,200,180,6
19531006,1348,200,180,6
19531007,1346,200,179,6
19531008,1343,200,178,6
19531009,1341,200,177,6
19531010,1345,200,179,6
19531011,1344,200,179,6
19531012,1345,200,179,6
19531013,1345,200,179,6
19531014,1346,200,180,6
19531015,1346,200,179,6
19531016,1347,200,180,6
19531017,1346,200,180,6
19531018,1346,200,180,6
19531019,1344,200,180,6
19531020,1344,200,179,6
19531021,1348,200,180,6
19531022,1346,200,179,6
19531023,1344,200,179,6
19531024,1344,200,177,6
19531025,1343,200,177,6
19531026,1344,200,179,6
19531027,1347,200,179,6
19531028,1346,200,179,6
19531029,1343,200,178,6
19531030,1348,200,180,6
19531031,1345,200,179,6
19531101,1344,200,178,6
19531102,1342,200,180,6
19531103,1346,200,179,6
19531104,1344,200,179,6
19531105,1345,200,180,6
19531106,1344,200,180,6
19531107,1346,200,180,6
19531108,1346,200,179,6
19531109,1343,200,180,6
19531110,1344,200,179,6
19531111,1344,200,180,6
19531112,1347,200,180,6
19531113,1339,200,180,6
19531114,1345,200,179,6
19531115,1347,200,180,6
19531116,1343,200,178,6
19531117,1345,200,179,6
19531118,1345,200,180,6
19531119,1346,200,180,6
19531120,1346,200,180,6
19531121,1346,200,179,6
19531122,1345,200,178,6
19531123,1341,200,179,6
19531124,1341,200,180,6
19531125,1344,200,180,6
19531126,1344,200,179,6
19531127,1343,200,179,6
19531128,1346,200,181,6
19531129,1342,200,180,6
19531130,1344,200,180,6
19531201,1338,200,178,6
19531202,1342,200,181,6
19531203,1346,200,181,6
19531204,1345,200,182,6
19531205,1346,200,179,6
19531206,1346,200,180,6
19531207,1346,200,179,6
19531208,1346,200,180,6
19531209,1347,200,181,6
19531210,1344,200,183,6
19531211,1345,200,181,6
19531212,1346,200,181,6
19531213,1346,200,179,6
19531214,1344,200,181,6
19531215,1346,200,181,6
19531216,1347,200,182,6
19531217,1344,200,179,6
19531218,1347,200,181,6
19531219,1343,200,181,6
19531220,1345,200,181,6
19531221,1348,200,181,6
19531222,1345,200,181,6
19531223,1347,200,182,6
19531224,1344,200,179,6
19531225,1345,200,179,6
19531226,1345,200,179,6
19531227,1346,200,179,6
19531228,1343,200,179,6
19531229,1347,200,181,6
19531230,1346,200,180,6
19531231,1337,200,178,6
19540101,1356,228,176,6
19540102,1380,230,178,6
19540103,1380,230,181,6
19540104,1387,230,179,6
19540105,1386,230,181,6
19540106,1388,230,180,6
19540107,1389,230,181,6
19540108,1386,230,181,6
19540109,1387,230,181,6
19540110,1387,230,181,6
19540111,1387,230,181,6
19540112,1389,230,181,6
19540113,1389,230,182,6
19540114,1382,230,178,6
19540115,1380,230,178,6
19540116,1388,230,180,6
19540117,1388,230,178,6
19540118,1385,230,179,6
19540119,1389,230,181,6
19540120,1390,230,182,6
19540121,1388,230,180,6
19540122,1389,230,181,6
19540123,1387,230,180,6
19540124,1387,230,180,6
19540125,1389,230,180,6
19540126,1386,230,179,6
19540127,1385,230,178,6
19540128,1386,230,178,6
19540129,1384,230,180,6
19540130,1388,230,179,6
19540131,1385,230,179,6
19540201,1384,229,178,6
19540202,1385,230,181,6
19540203,1388,230,181,6
19540204,1391,230,181,6
19540205,1386,230,181,6
19540206,1386,230,180,6
19540207,1387,230,179,6
19540208,1388,230,180,6
19540209,1388,230,180,6
19540210,1385,230,180,6
19540211,1384,230,178,6
19540212,1389,230,180,6
19540213,1388,230,180,6
19540214,1388,230,181,6
19540215,1389,230,179,6
19540216,1386,230,181,6
19540217,1385,230,178,6
19540218,1389,230,180,6
19540219,1389,230,180,6
19540220,1389,230,180,6
19540221,1390,230,181,6
19540222,1391,230,181,6
19540223,1387,230,180,6
19540224,1380,230,180,6
19540225,1388,230,180,6
19540226,1382,230,180,6
19540227,1386,230,178,6
19540228,1386,230,178,6
19540301,1381,229,179,6
19540302,1387,230,181,6
19540303,1387,230,181,6
19540304,1392,230,182,6
19540305,1390,230,181,6
19540306,1389,230,182,6
19540307,1391,230,182,6
19540308,1388,230,181,6
19540309,1383,230,181,6
19540310,1388,230,180,6
19540311,1385,230,182,6
19540312,1388,230,182,6
19540313,1390,230,182,6
19540314,1382,230,181,6
19540315,1390,230,181,6
19540316,1387,230,182,6
19540317,1380,230,181,6
19540318,1390,230,181,6
19540319,1389,230,181,6
19540320,1386,230,182,6
19540321,1387,230,182,6
19540322,1386,230,182,6
19540323,1391,230,181,6
19540324,1387,230,182,6
19540325,1385,230,182,6
19540326,1389,230,183,6
19540327,1387,230,181,6
19540328,1390,230,181,6
19540329,1389,230,182,6
19540330,1384,230,182,6
19540331,1388,230,183,6
19540401,1386,229,182,6
19540402,1388,230,181,6
19540403,1391,230,182,6
19540404,1390,230,182,6
19540405,1390,230,182,6
19540406,1391,230,182,6
19540407,1388,230,181,6
19540408,1389,230,182,6
19540409,1389,230,181,6
19540410,1392,230,182,6
19540411,1390,230,182,6
19540412,1389,230,182,6
19540413,1387,230,179,6
19540414,1391,230,182,6
19540415,1392,230,182,6
19540416,1392,230,182,6
19540417,1390,230,182,6
19540418,1387,230,181,6
19540419,1390,230,182,6
19540420,1391,230,182,6
19540421,1389,230,180,6
19540422,1390,230,181,6
19540423,1390,230,182,6
19540424,1390,230,182,6
19540425,1389,230,182,6
19540426,1391,230,182,6
19540427,1389,230,182,6
19540428,1391,230,182,6
19540429,1386,230,180,6
19540430,1392,230,182,6
19540501,1384,229,180,6
19540502,1391,230,182,6
19540503,1390,230,182,6
19540504,1391,230,183,6
19540505,1393,230,183,6
19540506,1390,230,183,6
19540507,1389,230,183,6
19540508,1389,230,182,6
19540509,1392,230,182,6
19540510,1393,230,183,6
19540511,1390,230,182,6
19540512,1391,230,184,6
19540513,1392,230,183,6
19540514,1392,230,184,6
19540515,1391,230,183,6
19540516,1393,230,183,6
19540517,1392,230,184,6
19540518,1394,230,184,6
19540519,1393,230,184,6
19540520,1392,230,184,6
19540521,1393,230,184,6
19540522,1394,230,184,6
19540523,1391,230,184,6
19540524,1393,230,184,6
19540525,1391,230,184,6
19540526,1392,230,184,6
19540527,1393,230,184,6
19540528,1391,230,183,6
19540529,1388,230,183,6
19540530,1389,230,183,6
19540531,1390,230,183,6
19540601,1390,230,183,6
19540602,1388,231,181,6
19540603,1390,231,182,6
19540604,1389,231,181,6
19540605,1391,231,180,6
19540606,1392,231,181,6
19540607,1392,231,181,6
19540608,1392,231,181,6
19540609,1389,231,182,6
19540610,1390,231,181,6
19540611,1390,231,182,6
19540612,1392,231,182,6
19540613,1392,231,182,6
19540614,1390,231,181,6
19540615,1393,232,181,6
19540616,1391,232,182,6
19540617,1393,233,182,6
19540618,1394,233,182,6
19540619,1394,233,182,6
19540620,1392,233,181,6
19540621,1394,233,181,6
19540622,1392,233,181,6
19540623,1392,233,181,6
19540624,1392,233,181,6
19540625,1389,233,179,6
19540626,1391,233,180,6
19540627,1389,233,180,6
19540628,1391,233,180,6
19540629,1391,233,180,6
19540630,1393,233,180,6
19540701,1386,231,176,6
19540702,1389,232,177,6
19540703,1389,232,179,6
19540704,1391,232,180,6
19540705,1392,232,179,6
19540706,1389,232,180,6
19540707,1387,232,180,6
19540708,1390,232,180,6
19540709,1391,232,179,6
19540710,1389,232,178,6
19540711,1389,232,180,6
19540712,1386,232,178,6
19540713,1390,232,180,6
19540714,1389,232,180,6
19540715,1389,232,180,6
19540716,1390,232,179,6
19540717,1389,232,180,6
19540718,1390,232,179,6
19540719,1390,232,179,6
19540720,1392,232,180,6
19540721,1390,232,180,6
19540722,1391,232,180,6
19540723,1389,232,180,6
19540724,1391,232,180,6
19540725,1389,232,179,6
19540726,1391,232,179,6
19540727,1389,232,179,6
19540728,1388,232,179,6
19540729,1385,232,177,6
19540730,1382,232,177,6
19540731,1385,232,177,6
19540801,1384,231,178,6
19540802,1388,232,181,6
19540803,1391,232,180,6
19540804,1391,232,181,6
19540805,1386,232,180,6
19540806,1387,232,180,6
19540807,1390,232,180,6
19540808,1389,232,179,6
19540809,1389,232,179,6
19540810,1391,232,181,6
19540811,1390,232,181,6
19540812,1391,232,180,6
19540813,1389,232,180,6
19540814,1389,232,181,6
19540815,1387,232,179,6
19540816,1392,232,180,6
19540817,1391,232,181,6
19540818,1390,232,181,6
19540819,1387,232,180,6
19540820,1389,232,181,6
19540821,1389,232,181,6
19540822,1390,232,181,6
19540823,1389,232,181,6
19540824,1388,232,181,6
19540825,1386,232,181,6
19540826,1387,232,181,6
19540827,1388,232,181,6
19540828,1390,232,181,6
19540829,1390,232,181,6
19540830,1384,232,178,6
19540831,1387,232,178,6
19540901,1384,231,178,6
19540902,1389,232,180,6
19540903,1390,232,179,6
19540904,1391,232,180,6
19540905,1387,232,179,6
19540906,1388,232,179,6
19540907,1390,232,178,6
19540908,1389,232,178,6
19540909,1388,232,180,6
19540910,1387,232,179,6
19540911,1387,232,180,6
19540912,1390,232,181,6
19540913,1390,232,180,6
19540914,1393,232,181,6
19540915,1391,232,180,6
19540916,1392,232,180,6
19540917,1393,232,181,6
19540918,1392,232,180,6
19540919,1391,232,180,6
19540920,1391,232,179,6
19540921,1390,232,180,6
19540922,1389,232,181,6
19540923,1390,232,181,6
19540924,1388,232,180,6
19540925,1388,232,179,6
19540926,1389,232,178,6
19540927,1388,232,179,6
19540928,1392,232,181,6
19540929,1388,232,181,6
19540930,1391,232,180,6
19541001,1388,231,179,6
19541002,1394,232,183,6
19541003,1394,232,183,6
19541004,1394,232,183,6
19541005,1388,232,182,6
19541006,1395,232,183,6
19541007,1393,232,182,6
19541008,1393,232,183,6
19541009,1396,232,183,6
19541010,1394,232,183,6
19541011,1393,232,183,6
19541012,1394,232,183,6
19541013,1394,232,183,6
19541014,1391,232,182,6
19541015,1388,232,182,6
19541016,1390,232,183,6
19541017,1390,232,183,6
19541018,1390,232,182,6
19541019,1390,232,180,6
19541020,1395,232,183,6
19541021,1394,232,183,6
19541022,1391,232,182,6
19541023,1393,232,183,6
19541024,1395,232,183,6
19541025,1392,232,183,6
19541026,1391,232,183,6
19541027,1394,232,183,6
19541028,1391,232,181,6
19541029,1393,232,183,6
19541030,1391,232,183,6
19541031,1391,232,183,6
19541101,1392,231,183,6
19541102,1391,232,183,6
19541103,1392,232,183,6
19541104,1393,232,183,6
19541105,1391,232,183,6
19541106,1391,232,183,6
19541107,1391,232,183,6
19541108,1392,232,183,6
19541109,1388,232,183,6
19541110,1392,232,183,6
19541111,1389,232,182,5
19541112,1391,232,182,6
19541113,1391,232,183,6
19541114,1388,232,182,6
19541115,1390,232,182,6
19541116,1391,232,182,6
19541117,1388,232,182,6
19541118,1392,232,183,6
19541119,1393,232,182,6
19541120,1388,232,183,6
19541121,1390,232,182,6
19541122,1392,232,182,6
19541123,1390,232,182,6
19541124,1391,232,182,6
19541125,1385,232,182,6
19541126,1388,232,182,6
19541127,1392,232,181,6
19541128,1389,232,178,6
19541129,1388,232,178,6
19541130,1391,232,182,6
19541201,1386,230,182,6
19541202,1390,231,183,6
19541203,1388,231,183,6
19541204,1387,231,183,6
19541205,1387,231,181,6
19541206,1390,231,181,6
19541207,1390,231,182,6
19541208,1390,231,181,6
19541209,1388,231,181,6
19541210,1390,231,182,6
19541211,1388,231,180,6
19541212,1380,231,178,6
19541213,1387,231,180,6
19541214,1387,231,181,6
19541215,1391,231,182,6
19541216,1389,231,182,6
19541217,1390,231,182,6
19541218,1392,231,183,6
19541219,1389,231,181,6
19541220,1391,231,182,6
19541221,1390,231,182,6
19541222,1387,231,182,6
19541223,1390,231,182,6
19541224,1388,231,182,6
19541225,1385,230,181,6
19541226,1388,231,180,6
19541227,1386,231,179,6
19541228,1388,231,180,6
19541229,1388,231,182,6
19541230,1388,231,182,6
19541231,1384,231,180,6
19550101,1376,231,177,6
19550102,1419,232,184,6
19550103,1416,232,184,6
19550104,1418,232,183,6
19550105,1418,232,183,6
19550106,1416,232,183,6
19550107,1415,232,183,6
19550108,1409,232,180,6
19550109,1413,232,179,6
19550110,1412,232,180,6
19550111,1416,232,184,6
19550112,1416,232,184,6
19550113,1418,232,183,6
19550114,1418,232,184,6
19550115,1421,232,184,6
19550116,1416,232,182,6
19550117,1414,232,182,6
19550118,1418,232,183,6
19550119,1416,232,184,6
19550120,1417,232,182,6
19550121,1419,232,184,6
19550122,1418,232,184,6
19550123,1418,232,182,6
19550124,1416,232,181,6
19550125,1418,232,181,6
19550126,1417,232,182,6
19550127,1416,232,182,6
19550128,1421,232,184,6
19550129,1420,232,183,6
19550130,1419,232,183,6
19550131,1423,232,183,6
19550201,1419,232,182,6
19550202,1425,233,185,6
19550203,1424,233,186,6
19550204,1425,233,186,6
19550205,1425,233,187,6
19550206,1422,233,185,6
19550207,1422,233,183,6
19550208,1427,233,186,6
19550209,1421,233,184,6
19550210,1419,233,183,6
19550211,1422,233,185,6
19550212,1425,233,185,6
19550213,1423,233,184,6
19550214,1421,233,184,6
19550215,1427,233,187,6
19550216,1426,233,186,6
19550217,1425,233,187,6
19550218,1426,233,187,6
19550219,1425,233,187,6
19550220,1421,233,183,6
19550221,1422,233,185,6
19550222,1423,233,186,6
19550223,1426,233,186,6
19550224,1423,233,186,6
19550225,1423,233,185,6
19550226,1424,233,185,6
19550227,1424,233,186,6
19550228,1423,233,185,6
19550301,1426,234,186,6
19550302,1428,236,186,6
19550303,1429,236,186,6
19550304,1429,236,185,6
19550305,1427,236,184,6
19550306,1428,236,183,6
19550307,1430,236,184,6
19550308,1430,236,186,6
19550309,1430,236,185,6
19550310,1427,236,183,6
19550311,1425,236,185,6
19550312,1424,236,186,6
19550313,1431,236,186,6
19550314,1430,236,185,6
19550315,1428,236,185,6
19550316,1429,236,186,6
19550317,1429,236,185,6
19550318,1426,236,185,6
19550319,1423,236,184,6
19550320,1423,236,182,6
