date,ntot,nNO,nSE,nFI
19530309,804,61,110,6
19530310,806,61,110,6
19530311,806,61,110,6
19530312,806,61,110,6
19530313,807,61,111,6
19530314,807,61,111,6
19530315,805,61,110,6
19530316,804,61,111,6
19530317,808,61,111,6
19530318,807,61,111,6
19530319,808,61,111,6
19530320,807,61,111,6
19530321,807,61,111,6
19530322,807,61,111,6
19530323,804,61,110,6
19530324,808,61,111,6
19530325,808,61,111,6
19530326,807,61,111,6
19530327,809,61,112,6
19530328,807,61,111,6
19530329,808,61,111,6
19530330,804,61,111,6
19530331,810,61,113,6
19530401,809,61,113,6
19530402,810,61,113,6
19530403,807,61,113,6
19530404,805,61,113,6
19530405,805,61,113,6
19530406,806,61,113,6
19530407,806,61,113,6
19530408,809,61,113,6
19530409,810,61,113,6
19530410,810,61,113,6
19530411,809,61,113,6
19530412,810,61,113,6
19530413,806,61,113,6
19530414,810,61,113,6
19530415,809,61,113,6
19530416,809,61,112,6
19530417,808,61,113,6
19530418,810,61,113,6
19530419,810,61,113,6
19530420,806,61,113,6
19530421,809,61,113,6
19530422,809,61,113,6
19530423,811,61,114,6
19530424,810,61,113,6
19530425,810,61,113,6
19530426,810,61,114,6
19530427,804,61,113,6
19530428,809,61,113,6
19530429,810,61,113,6
19530430,811,61,114,6
19530501,808,61,114,6
19530502,810,61,113,6
19530503,809,61,112,6
19530504,809,61,114,6
19530505,812,61,114,6
19530506,812,61,114,6
19530507,810,61,114,6
19530508,811,61,113,6
19530509,811,61,113,6
19530510,811,61,113,6
19530511,807,61,113,6
19530512,810,61,113,6
19530513,811,61,113,6
19530514,812,61,114,6
19530515,807,61,113,6
19530516,810,61,112,6
19530517,811,61,114,6
19530518,807,61,114,6
19530519,812,61,114,6
19530520,812,61,114,6
19530521,812,61,114,6
19530522,812,61,114,6
19530523,811,61,113,6
19530524,812,61,114,6
19530525,810,61,114,6
19530526,807,61,111,6
19530527,813,61,114,6
19530528,811,61,114,6
19530529,811,61,113,6
19530530,811,61,113,6
19530531,813,61,114,6
19530601,810,61,114,6
19530602,810,61,113,6
19530603,812,61,114,6
19530604,811,61,114,6
19530605,809,61,112,6
19530606,808,61,112,6
19530607,809,61,112,6
19530608,806,61,112,6
19530609,808,61,111,6
19530610,810,61,112,6
19530611,809,61,111,6
19530612,807,61,110,6
19530613,807,61,110,6
19530614,808,61,111,6
19530615,805,61,111,6
19530616,806,61,110,6
19530617,807,61,110,6
19530618,809,61,112,6
19530619,809,61,111,6
19530620,809,61,112,6
19530621,808,61,111,6
19530622,804,61,111,6
19530623,807,61,111,6
19530624,808,61,111,6
19530625,807,61,111,6
19530626,808,61,111,6
19530627,807,61,110,6
19530628,808,61,111,6
19530629,804,61,110,6
19530630,808,61,111,6
19530701,810,62,111,6
19530702,810,62,112,6
19530703,810,62,112,6
19530704,811,62,112,6
19530705,809,62,111,6
19530706,808,62,112,6
19530707,810,62,112,6
19530708,811,62,112,6
19530709,811,62,112,6
19530710,811,62,112,6
19530711,811,62,112,6
19530712,811,62,112,6
19530713,808,62,112,6
19530714,810,62,110,6
19530715,810,62,111,6
19530716,810,62,110,6
19530717,811,62,111,6
19530718,811,62,111,6
19530719,810,62,111,6
19530720,803,62,110,6
19530721,809,62,110,6
19530722,810,62,110,6
19530723,809,62,110,6
19530724,811,62,110,6
19530725,811,62,110,6
19530726,810,62,110,6
19530727,811,62,111,6
19530728,812,62,111,6
19530729,812,62,111,6
19530730,811,62,111,6
19530731,809,62,111,6
19530801,812,62,111,6
19530802,815,62,114,6
19530803,811,62,114,6
19530804,815,62,114,6
19530805,813,62,113,6
19530806,814,62,114,6
19530807,815,62,114,6
19530808,814,62,113,6
19530809,814,62,113,6
19530810,809,62,113,6
19530811,814,62,114,6
19530812,815,62,114,6
19530813,815,62,114,6
19530814,815,62,114,6
19530815,814,62,114,6
19530816,815,62,114,6
19530817,812,62,115,6
19530818,816,62,115,6
19530819,816,62,115,6
19530820,813,62,114,6
19530821,815,62,115,6
19530822,816,62,115,6
19530823,815,62,115,6
19530824,813,62,115,6
19530825,815,62,114,6
19530826,816,62,115,6
19530827,815,62,114,6
19530828,816,62,115,6
19530829,814,62,114,6
19530830,816,62,115,6
19530831,813,62,115,6
19530901,816,62,115,6
19530902,817,62,115,6
19530903,817,62,115,6
19530904,817,62,115,6
19530905,817,62,115,6
19530906,817,62,115,6
19530907,811,62,113,6
19530908,814,62,113,6
19530909,816,62,114,6
19530910,816,62,114,6
19530911,814,62,113,6
19530912,813,62,112,6
19530913,812,62,111,6
19530914,811,62,112,6
19530915,813,62,111,6
19530916,813,62,112,6
19530917,814,62,112,6
19530918,814,62,113,6
19530919,812,62,112,6
19530920,812,62,112,6
19530921,812,62,114,6
19530922,814,62,113,6
19530923,816,62,114,6
19530924,815,62,114,6
19530925,816,62,114,6
19530926,816,62,114,6
19530927,815,62,114,6
19530928,812,62,113,6
19530929,815,62,114,6
19530930,817,62,115,6
19531001,816,62,115,6
19531002,816,62,115,6
19531003,814,62,115,6
19531004,814,62,115,6
19531005,813,62,115,6
19531006,814,62,114,6
19531007,815,62,114,6
19531008,813,62,114,6
19531009,814,62,114,6
19531010,815,62,114,6
19531011,816,62,115,6
19531012,812,62,114,6
19531013,815,62,115,6
19531014,814,62,113,6
19531015,815,62,114,6
19531016,814,62,114,6
19531017,816,62,115,6
19531018,814,62,114,6
19531019,813,62,115,6
19531020,814,62,114,6
19531021,814,62,114,6
19531022,816,62,115,6
19531023,814,62,115,6
19531024,815,62,114,6
19531025,814,62,114,6
19531026,811,62,114,6
19531027,815,62,114,6
19531028,814,62,114,6
19531029,814,62,114,6
19531030,813,62,113,6
19531031,814,62,114,6
19531101,813,62,113,6
19531102,807,62,112,6
19531103,811,62,113,6
19531104,812,62,113,6
19531105,812,62,113,6
19531106,813,62,113,6
19531107,812,62,112,6
19531108,812,62,113,6
19531109,807,62,112,6
19531110,810,62,111,6
19531111,810,62,112,6
19531112,810,62,111,6
19531113,811,62,112,6
19531114,811,62,111,6
19531115,810,62,111,6
19531116,808,62,111,6
19531117,811,62,111,6
19531118,810,62,112,6
19531119,811,62,112,6
19531120,811,62,111,6
19531121,812,62,112,6
19531122,811,62,111,6
19531123,807,62,112,6
19531124,808,62,112,6
19531125,805,62,112,6
19531126,811,62,112,6
19531127,811,62,112,6
19531128,810,62,111,6
19531129,812,62,113,6
19531130,807,62,112,6
19531201,810,62,112,6
19531202,808,62,112,6
19531203,809,62,112,6
19531204,811,62,113,6
19531205,808,62,112,6
19531206,810,62,112,6
19531207,806,62,112,6
19531208,810,62,112,6
19531209,810,62,112,6
19531210,808,62,112,6
19531211,810,62,112,6
19531212,808,62,111,6
19531213,809,62,113,6
19531214,807,62,113,6
19531215,811,62,113,6
19531216,811,62,113,6
19531217,811,62,113,6
19531218,809,62,113,6
19531219,810,62,112,6
19531220,810,62,113,6
19531221,807,62,113,6
19531222,810,62,112,6
19531223,812,62,113,6
19531224,812,62,113,6
19531225,807,62,113,6
19531226,808,62,113,6
19531227,808,62,113,6
19531228,806,62,112,6
19531229,809,62,112,6
19531230,809,62,113,6
19531231,807,62,112,6
19540101,833,93,111,6
19540102,839,93,114,6
19540103,839,93,114,6
19540104,840,93,114,6
19540105,844,93,114,6
19540106,843,93,114,6
19540107,844,93,114,6
19540108,842,93,113,6
19540109,845,93,114,6
19540110,842,93,114,6
19540111,838,93,114,6
19540112,844,93,114,6
19540113,844,93,114,6
19540114,844,93,114,6
19540115,842,93,113,6
19540116,845,93,114,6
19540117,844,93,114,6
19540118,841,93,114,6
19540119,844,93,114,6
19540120,845,93,114,6
19540121,844,93,114,6
19540122,842,93,114,6
19540123,845,93,114,6
19540124,845,93,114,6
19540125,842,93,114,6
19540126,844,93,114,6
19540127,845,93,113,6
19540128,845,93,113,6
19540129,844,93,112,6
19540130,843,93,112,6
19540131,843,93,112,6
19540201,839,93,112,6
19540202,843,93,112,6
19540203,845,93,112,6
19540204,845,93,112,6
19540205,845,93,112,6
19540206,844,93,112,6
19540207,842,93,112,6
19540208,840,93,112,6
19540209,843,93,112,6
19540210,843,93,111,6
19540211,844,93,112,6
19540212,844,93,112,6
19540213,844,93,112,6
19540214,844,93,112,6
19540215,840,93,112,6
19540216,843,93,111,6
19540217,843,93,111,6
19540218,844,93,112,6
19540219,844,93,112,6
19540220,844,93,112,6
19540221,844,93,113,6
19540222,841,93,113,6
19540223,845,93,113,6
19540224,845,93,113,6
19540225,846,93,113,6
19540226,845,93,113,6
19540227,844,93,113,6
19540228,844,93,113,6
19540301,839,93,113,6
19540302,846,93,113,6
19540303,847,93,113,6
19540304,847,93,113,6
19540305,847,93,113,6
19540306,846,93,113,6
19540307,846,93,113,6
19540308,840,93,111,6
19540309,845,93,113,6
19540310,845,93,113,6
19540311,844,93,112,6
19540312,847,93,113,6
19540313,847,93,113,6
19540314,845,93,113,6
19540315,842,93,112,6
19540316,846,93,113,6
19540317,845,93,113,6
19540318,846,93,112,6
19540319,847,93,113,6
19540320,846,93,113,6
19540321,845,93,113,6
19540322,843,93,113,6
19540323,846,93,113,6
19540324,848,93,114,6
19540325,847,93,113,6
19540326,847,93,113,6
19540327,847,93,113,6
19540328,845,93,113,6
19540329,842,93,113,6
19540330,845,93,113,6
19540331,847,93,113,6
19540401,847,93,113,6
19540402,841,93,111,6
19540403,843,93,112,6
19540404,842,93,112,6
19540405,838,93,112,6
19540406,842,93,112,6
19540407,843,93,112,6
19540408,843,93,112,6
19540409,842,93,112,6
19540410,842,93,112,6
19540411,842,93,112,6
19540412,837,93,112,6
19540413,841,93,112,6
19540414,843,93,112,6
19540415,842,93,111,6
19540416,842,93,112,6
19540417,836,93,111,6
19540418,836,93,111,6
19540419,839,93,112,6
19540420,839,93,112,6
19540421,841,93,112,6
19540422,842,93,112,6
19540423,843,93,112,6
19540424,843,93,112,6
19540425,842,93,112,6
19540426,839,93,112,6
19540427,839,93,112,6
19540428,842,93,112,6
19540429,841,93,112,6
19540430,843,93,112,6
19540501,839,93,110,6
19540502,843,93,112,6
19540503,841,93,112,6
19540504,845,93,114,6
19540505,845,93,113,6
19540506,846,93,114,6
19540507,846,93,114,6
19540508,846,93,114,6
19540509,846,93,114,6
19540510,842,93,114,6
19540511,845,93,113,6
19540512,847,93,115,6
19540513,846,93,114,6
19540514,845,93,113,6
19540515,847,93,114,6
19540516,845,93,114,6
19540517,844,93,115,6
19540518,846,93,114,6
19540519,847,93,115,6
19540520,848,93,115,6
19540521,847,93,115,6
19540522,848,93,115,6
19540523,846,93,115,6
19540524,844,93,115,6
19540525,846,93,115,6
19540526,846,93,115,6
19540527,846,93,115,6
19540528,844,93,115,6
19540529,847,93,115,6
19540530,845,93,115,6
19540531,844,93,115,6
19540601,848,94,115,6
19540602,848,94,114,6
19540603,848,94,113,6
19540604,847,94,114,6
19540605,849,94,114,6
19540606,848,94,114,6
19540607,845,94,114,6
19540608,844,94,114,6
19540609,847,94,114,6
19540610,849,94,114,6
19540611,848,94,114,6
19540612,849,94,114,6
19540613,848,94,114,6
19540614,845,95,114,6
19540615,848,95,113,6
19540616,850,96,113,6
19540617,849,96,113,6
19540618,849,96,113,6
19540619,850,96,113,6
19540620,849,96,113,6
19540621,845,96,113,6
19540622,848,96,113,6
19540623,849,96,113,6
19540624,849,96,113,6
19540625,849,96,113,6
19540626,850,96,113,6
19540627,848,96,113,6
19540628,846,96,113,6
19540629,849,96,113,6
19540630,850,96,113,6
19540701,848,95,112,6
19540702,847,94,113,6
19540703,849,94,114,6
19540704,845,94,113,6
19540705,844,94,113,6
19540706,846,94,113,6
19540707,848,94,113,6
19540708,847,94,113,6
19540709,848,94,113,6
19540710,847,94,113,6
19540711,846,94,113,6
19540712,842,94,113,6
19540713,847,94,113,6
19540714,847,94,113,6
19540715,847,94,113,6
19540716,847,94,112,6
19540717,847,94,113,6
19540718,846,94,113,6
19540719,845,94,113,6
19540720,847,94,113,6
19540721,849,94,114,6
19540722,849,94,114,6
19540723,848,94,113,6
19540724,848,94,113,6
19540725,846,94,112,6
19540726,843,94,112,6
19540727,845,94,112,6
19540728,846,94,112,6
19540729,848,95,112,6
19540730,847,95,111,6
19540731,846,95,112,6
19540801,844,95,111,6
19540802,843,95,113,6
19540803,845,95,113,6
19540804,847,95,113,6
19540805,846,95,113,6
19540806,846,95,113,6
19540807,844,95,112,6
19540808,846,95,113,6
19540809,841,95,112,6
19540810,844,95,112,6
19540811,845,95,113,6
19540812,847,95,113,6
19540813,848,95,114,6
19540814,847,95,114,6
19540815,845,95,113,6
19540816,844,95,114,6
19540817,847,95,114,6
19540818,848,95,114,6
19540819,848,95,114,6
19540820,847,95,114,6
19540821,847,95,114,6
19540822,846,95,113,6
19540823,844,95,114,6
19540824,847,95,114,6
19540825,848,95,114,6
19540826,848,95,114,6
19540827,848,95,114,6
19540828,847,95,114,6
19540829,847,95,114,6
19540830,842,95,113,6
19540831,846,95,113,6
19540901,846,94,113,6
19540902,845,94,113,6
19540903,845,94,113,6
19540904,844,94,112,6
19540905,843,94,112,6
19540906,839,94,112,6
19540907,845,94,113,6
19540908,846,94,113,6
19540909,846,94,113,6
19540910,846,94,113,6
19540911,844,94,113,6
19540912,845,94,113,6
19540913,842,94,113,6
19540914,844,94,113,6
19540915,845,94,113,6
19540916,845,94,113,6
19540917,845,94,113,6
19540918,846,94,113,6
19540919,846,94,114,6
19540920,842,94,113,6
19540921,844,94,113,6
19540922,845,94,113,6
19540923,845,94,113,6
19540924,845,94,113,6
19540925,845,94,113,6
19540926,846,94,114,6
19540927,843,94,114,6
19540928,845,94,113,6
19540929,843,94,113,6
19540930,845,94,112,6
19541001,847,95,113,6
19541002,846,95,113,6
19541003,846,95,112,6
19541004,842,95,112,6
19541005,847,95,114,6
19541006,848,95,114,6
19541007,847,95,114,6
19541008,848,95,113,6
19541009,848,95,113,6
19541010,847,95,113,6
19541011,842,95,112,6
19541012,847,95,113,6
19541013,846,95,113,6
19541014,847,95,114,6
19541015,850,95,115,6
19541016,850,95,115,6
19541017,848,95,115,6
19541018,846,95,115,6
19541019,849,95,115,6
19541020,849,95,115,6
19541021,849,95,115,6
19541022,850,95,115,6
19541023,850,95,115,6
19541024,849,95,115,6
19541025,845,95,115,6
19541026,849,95,116,6
19541027,850,95,116,6
19541028,850,95,115,6
19541029,849,95,115,6
19541030,851,95,116,6
19541031,849,95,116,6
19541101,846,95,116,6
19541102,849,95,115,6
19541103,850,95,115,6
19541104,849,95,115,6
19541105,848,95,114,6
19541106,850,95,115,6
19541107,848,95,115,6
19541108,841,95,115,6
19541109,848,95,115,6
19541110,848,95,114,6
19541111,850,95,115,6
19541112,850,95,115,6
19541113,849,95,115,6
19541114,848,95,115,6
19541115,845,95,115,6
19541116,846,95,114,6
19541117,848,95,114,6
19541118,849,95,114,6
19541119,848,95,113,6
19541120,848,95,114,6
19541121,848,95,114,6
19541122,843,95,114,6
19541123,848,95,114,6
19541124,847,95,114,6
19541125,847,95,114,6
19541126,847,95,114,6
19541127,849,95,114,6
19541128,849,95,115,6
19541129,845,95,115,6
19541130,848,95,115,6
19541201,847,94,115,6
19541202,849,94,115,6
19541203,847,94,115,6
19541204,849,94,116,6
19541205,846,94,115,6
19541206,842,94,115,6
19541207,845,94,115,6
19541208,847,94,114,6
19541209,847,94,114,6
19541210,845,94,113,6
19541211,849,94,115,6
19541212,846,94,114,6
19541213,842,94,115,6
19541214,846,94,115,6
19541215,849,94,115,6
19541216,848,94,115,6
19541217,847,94,114,6
19541218,848,94,114,6
19541219,846,94,114,6
19541220,844,94,115,6
19541221,846,94,115,6
19541222,847,94,114,6
19541223,847,94,114,6
19541224,845,93,114,6
19541225,841,93,113,6
19541226,842,94,113,6
19541227,842,94,113,6
19541228,844,94,113,6
19541229,845,94,114,6
19541230,843,94,114,6
19541231,844,93,114,6
19550101,843,95,114,6
19550102,851,95,119,6
19550103,853,95,119,6
19550104,856,95,119,6
19550105,858,95,119,6
19550106,858,95,119,6
19550107,858,95,119,6
19550108,855,95,119,6
19550109,857,95,119,6
19550110,851,95,119,6
19550111,856,95,119,6
19550112,857,95,119,6
19550113,856,95,119,6
19550114,857,95,118,6
19550115,855,95,118,6
19550116,855,95,118,6
19550117,848,95,118,6
19550118,854,95,118,6
19550119,856,95,118,6
19550120,856,95,118,6
19550121,857,95,118,6
19550122,855,95,118,6
19550123,854,95,118,6
19550124,850,95,118,6
19550125,855,95,118,6
19550126,858,95,119,6
19550127,857,95,119,6
19550128,858,95,118,6
19550129,859,95,119,6
19550130,858,95,119,6
19550131,852,95,119,6
19550201,859,96,119,6
19550202,859,96,119,6
19550203,860,96,119,6
19550204,860,96,119,6
19550205,860,96,119,6
19550206,857,96,119,6
19550207,854,96,118,6
19550208,858,96,118,6
19550209,856,96,119,6
19550210,859,96,119,6
19550211,859,96,119,6
19550212,861,96,119,6
19550213,857,96,119,6
19550214,854,96,119,6
19550215,858,96,119,6
19550216,858,96,119,6
19550217,859,96,119,6
19550218,859,96,119,6
19550219,859,96,119,6
19550220,856,96,119,6
19550221,855,96,119,6
19550222,855,96,118,6
19550223,857,96,117,6
19550224,859,96,118,6
19550225,858,96,118,6
19550226,856,96,118,6
19550227,855,96,118,6
19550228,853,96,118,6
19550301,857,97,117,6
19550302,860,97,118,6
19550303,859,97,118,6
19550304,861,97,118,6
19550305,860,97,118,6
19550306,859,97,117,6
19550307,855,97,117,6
19550308,860,97,118,6
19550309,860,97,117,6
19550310,859,97,117,6
19550311,859,97,117,6
19550312,857,97,117,6
19550313,858,97,118,6
19550314,858,97,118,6
19550315,858,97,118,6
19550316,860,97,118,6
19550317,861,97,118,6
19550318,859,97,118,6
19550319,862,97,118,6
19550320,859,97,118,6
19550321,859,97,118,6
19550322,860,97,118,6
19550323,861,97,118,6
19550324,861,97,118,6
19550325,861,97,118,6
19550326,861,97,118,6
19550327,861,97,119,6
19550328,859,97,119,6
19550329,860,97,119,6
19550330,861,97,119,6
19550331,862,97,119,6
19550401,861,96,119,6
19550402,861,96,118,6
19550403,860,96,118,6
19550404,856,96,118,6
19550405,859,96,118,6
19550406,858,96,117,6
19550407,859,96,118,6
19550408,857,96,118,6
19550409,856,96,118,6
19550410,855,96,118,6
19550411,856,96,118,6
19550412,857,96,118,6
19550413,859,96,117,6
19550414,861,96,118,6
19550415,860,96,118,6
19550416,859,96,117,6
19550417,857,96,117,6
19550418,854,97,118,6
19550419,859,97,118,6
19550420,861,97,117,6
19550421,860,97,118,6
19550422,860,97,118,6
19550423,861,97,118,6
19550424,861,97,118,6
19550425,857,97,118,6
19550426,858,97,117,6
19550427,862,97,118,6
19550428,861,97,118,6
19550429,862,97,118,6
19550430,863,97,120,6
19550501,861,97,119,6
19550502,862,97,121,6
19550503,864,97,120,6
19550504,864,97,120,6
19550505,864,97,119,6
19550506,866,97,122,6
19550507,867,97,122,6
19550508,864,97,120,6
19550509,860,97,120,6
19550510,864,97,122,6
19550511,865,97,121,6
19550512,862,97,119,6
19550513,864,97,119,6
19550514,863,97,120,6
19550515,865,97,122,6
19550516,862,97,121,6
19550517,864,97,121,6
19550518,862,97,119,6
19550519,863,97,119,6
19550520,866,97,121,6
19550521,866,97,122,6
19550522,863,97,120,6
19550523,860,97,120,6
19550524,861,97,119,6
19550525,863,97,119,6
19550526,864,97,120,6
19550527,864,97,119,6
19550528,863,97,119,6
19550529,864,97,121,6
19550530,860,97,120,6
19550531,858,97,118,6
19550601,863,97,119,6
19550602,863,97,119,6
19550603,864,97,119,6
19550604,863,97,119,6
19550605,863,97,120,6
19550606,860,97,120,6
19550607,865,97,120,6
19550608,863,97,120,6
19550609,862,97,118,6
19550610,863,97,118,6
19550611,862,97,118,6
19550612,861,97,118,6
19550613,861,98,119,6
19550614,865,98,120,6
19550615,868,98,121,6
19550616,865,98,120,6
19550617,867,98,121,6
19550618,865,98,120,6
19550619,862,98,118,6
19550620,859,98,118,6
19550621,864,98,119,6
19550622,864,98,118,6
19550623,865,98,119,6
19550624,864,98,119,6
19550625,863,98,118,6
19550626,862,98,118,6
19550627,860,98,119,6
19550628,863,98,119,6
19550629,864,98,118,6
19550630,864,98,119,6
19550701,864,98,119,6
19550702,864,98,120,6
19550703,862,98,120,6
19550704,861,98,120,6
19550705,863,98,119,6
19550706,863,98,118,6
19550707,862,98,118,6
19550708,863,98,118,6
19550709,863,98,118,6
19550710,860,98,117,6
19550711,858,98,117,6
19550712,859,98,117,6
19550713,860,98,117,6
19550714,861,98,117,6
19550715,861,98,117,6
19550716,861,98,117,6
19550717,858,98,116,6
19550718,855,98,116,6
19550719,861,98,117,6
19550720,860,98,117,6
19550721,862,98,117,6
19550722,860,98,117,6
19550723,861,98,117,6
19550724,858,98,117,6
19550725,857,98,117,6
19550726,859,98,117,6
19550727,861,98,118,6
19550728,860,98,118,6
19550729,861,98,117,6
19550730,860,98,117,6
19550731,858,98,116,6
19550801,854,98,116,6
19550802,860,98,118,6
19550803,863,98,119,6
19550804,862,98,118,6
19550805,862,98,118,6
19550806,864,98,118,6
19550807,861,98,118,6
19550808,860,98,119,6
19550809,862,98,119,6
19550810,863,98,119,6
19550811,863,98,119,6
19550812,864,98,119,6
19550813,864,98,119,6
19550814,861,98,118,6
19550815,860,98,119,6
19550816,862,98,119,6
19550817,863,98,119,6
19550818,863,98,119,6
19550819,862,98,118,6
19550820,864,98,119,6
19550821,861,98,119,6
19550822,858,98,119,6
19550823,859,98,118,6
19550824,864,98,119,6
19550825,863,98,119,6
19550826,863,98,119,6
19550827,864,98,119,6
19550828,863,98,119,6
19550829,860,98,119,6
19550830,863,98,119,6
19550831,861,98,119,6
19550901,863,98,119,6
19550902,865,98,121,6
19550903,865,98,121,6
19550904,864,98,121,6
19550905,860,98,120,6
19550906,863,98,121,6
19550907,866,98,121,6
19550908,866,98,121,6
19550909,866,98,121,6
19550910,866,98,121,6
19550911,864,98,121,6
19550912,859,98,121,6
19550913,866,98,121,6
19550914,865,98,121,6
19550915,866,98,121,6
19550916,865,98,121,6
19550917,865,99,121,6
19550918,864,99,121,6
19550919,859,99,121,6
19550920,863,99,120,6
19550921,864,99,120,6
19550922,865,99,121,6
19550923,864,99,120,6
19550924,866,99,120,6
19550925,867,99,121,6
19550926,862,99,121,6
19550927,865,99,121,6
19550928,865,99,119,6
19550929,864,99,118,6
19550930,862,99,118,6
19551001,866,99,121,6
19551002,866,100,120,6
